generation,best_fitness,median_tree_size
0,0.790813,26
1,0.484219,18
2,0.484219,27
3,0.070035,43
4,0.070035,51
5,0.070035,53
6,0.028816,55
7,0.028816,54
8,0.028816,56
9,0.028816,47
10,0.01754,51
11,0.017095,53
12,0.017095,74
13,0.017095,96
14,0.008941,113
15,0.006228,122
16,0.006228,114
17,0.005501,102
18,0.005501,95
19,0.003108,96
20,0.003108,96
21,0.001544,97
22,0.001288,96
23,0.001288,97
24,0.001232,97
25,0.00083,97
26,0.000487,98
27,0.000487,95
28,0.000487,95
29,0.000425,97
30,0.000425,95
31,0.000395,63
32,0.000345,64
33,0.000338,65
34,0.000338,103
35,0.000338,103
36,0.000174,102
37,0.000148,102
38,0.000124,103
39,0.000124,105
40,0.000124,105
41,0.000124,105
42,0.000124,113
43,0.000119,126
44,0.000102,164
45,0.000102,158
46,0.000102,170
47,0.000101,171
48,9e-05,175
49,9e-05,207
50,7.9e-05,211
51,7.9e-05,218
52,7.9e-05,217
53,7.9e-05,218
54,7.9e-05,216
55,6.8e-05,211
56,6.8e-05,217
57,6.8e-05,216
58,6.8e-05,203
59,6.8e-05,203
60,6.8e-05,199
61,5.9e-05,201
62,5.7e-05,207
63,5.3e-05,239
64,5.3e-05,347
65,5.3e-05,323
66,5.3e-05,323
67,4.4e-05,313
68,4.4e-05,249
69,4e-05,315
70,4e-05,320
71,3.8e-05,465
72,3.8e-05,489
73,3.8e-05,487
74,3.8e-05,484
75,3.2e-05,509
76,3.2e-05,552
77,3.2e-05,553
78,3.2e-05,644
79,3.2e-05,648
80,3.2e-05,658
81,3.2e-05,656
82,3.2e-05,663
83,2.8e-05,667
84,2.8e-05,723
85,2.8e-05,703
86,2.8e-05,724
87,2.8e-05,1187
88,2.7e-05,689
89,2.7e-05,659
90,2.7e-05,633
91,2.6e-05,612
92,2.6e-05,599
93,2.6e-05,592
94,2.6e-05,686
95,2.6e-05,686
96,2.5e-05,641
97,2.5e-05,585
98,2.5e-05,500
99,2.5e-05,504
