generation,best_fitness,median_tree_size
0,0.776603,17
1,0.580573,9
2,0.549054,7
3,0.549054,9
4,0.549054,9
5,0.509097,9
6,0.509097,12
7,0.509097,12
8,0.509097,13
9,0.509097,30
10,0.496707,37
11,0.392528,44
12,0.391373,46
13,0.391373,50
14,0.391373,54
15,0.391373,56
16,0.391373,53
17,0.391373,63
18,0.391373,74
19,0.391373,95
20,0.386069,72
21,0.386069,80
22,0.386069,82
23,0.386069,108
24,0.382301,103
25,0.362752,85
26,0.362752,103
27,0.362752,112
28,0.362752,116
29,0.362752,111
30,0.362752,105
31,0.362752,103
32,0.362752,110
33,0.362752,113
34,0.362752,121
35,0.362752,123
36,0.362752,128
37,0.362752,125
38,0.362752,129
39,0.362752,132
40,0.362752,131
41,0.362752,117
42,0.362752,124
43,0.362752,131
44,0.362752,114
45,0.362752,120
46,0.360358,190
47,0.360358,105
48,0.360358,121
49,0.360358,93
50,0.360358,132
51,0.360358,135
52,0.360358,118
53,0.360358,111
54,0.360358,113
55,0.360358,106
56,0.360358,109
57,0.360358,87
58,0.360358,120
59,0.360358,141
60,0.35337,141
61,0.35337,156
62,0.35337,164
63,0.35337,163
64,0.35337,162
65,0.35337,168
66,0.35337,156
67,0.35337,178
68,0.35337,175
69,0.35337,159
70,0.35337,186
71,0.35337,186
72,0.35337,185
73,0.35337,188
74,0.35337,175
75,0.35337,199
76,0.35337,291
77,0.35337,322
78,0.35337,320
79,0.35337,317
80,0.35337,373
81,0.35337,295
82,0.35337,313
83,0.35337,316
84,0.35337,338
85,0.35337,308
86,0.35337,209
87,0.35337,199
88,0.35337,193
89,0.35337,237
90,0.35337,250
91,0.35337,211
92,0.35337,211
93,0.35337,291
94,0.35337,312
95,0.35337,323
96,0.35337,366
97,0.35337,343
98,0.346607,342
99,0.346607,427
