generation,best_fitness,median_tree_size
0,4.248098,63
1,4.248098,55
2,4.248098,21
3,3.832279,13
4,3.768333,5
5,3.768333,7
6,3.768333,7
7,3.708238,11
8,3.6629,11
9,2.906655,13
10,2.906649,17
11,2.449241,23
12,2.449239,25
13,2.449239,27
14,2.447333,31
15,2.447333,39
16,2.447333,47
17,2.447333,53
18,2.447333,53
19,2.447333,53
20,2.431513,57
21,2.431513,55
22,2.431513,69
23,2.431513,93
24,2.431513,83
25,2.431513,81
26,2.431513,97
27,2.431513,77
28,2.407603,73
29,2.407603,49
30,2.304109,53
31,2.304109,57
32,2.056131,57
33,2.056131,47
34,2.056131,59
35,2.05613,61
36,2.05613,77
37,2.05613,171
38,2.05613,175
39,2.05613,179
40,1.959077,177
41,1.959077,185
42,1.959077,193
43,1.959077,185
44,1.959077,191
45,1.959077,191
46,1.955417,195
47,1.955417,195
48,1.955417,177
49,1.8867,173
50,1.8867,183
51,1.8867,141
52,1.8867,141
53,1.8867,141
54,1.840595,147
55,1.801646,143
56,1.801646,157
57,1.801646,165
58,1.801646,173
59,1.801646,189
60,1.801646,217
61,1.801646,231
62,1.801646,229
63,1.801646,215
64,1.801646,183
65,1.801646,173
66,1.801646,173
67,1.801646,183
68,1.801646,167
69,1.801646,163
70,1.801646,161
71,1.799088,153
72,1.683135,159
73,1.683129,185
74,1.675788,207
75,1.675788,203
76,1.675788,235
77,1.551516,287
78,1.551516,395
79,1.530588,273
80,1.530588,415
81,1.530585,499
82,1.513465,381
83,1.513465,335
84,1.513465,363
85,1.469227,381
86,1.469227,429
87,1.469227,353
88,1.469227,507
89,1.469227,335
90,1.469227,655
91,1.469227,519
92,1.469227,171
93,1.469227,165
94,1.469227,165
95,1.469227,167
96,1.469227,179
97,1.469227,175
98,1.469227,173
99,1.469227,185
100,1.469227,195
101,1.469227,199
102,1.465257,219
103,1.465257,205
104,1.465257,297
105,1.465257,291
106,1.465257,449
107,1.465257,371
108,1.465257,587
109,1.465257,589
110,1.465257,565
111,1.465257,399
112,1.465257,349
113,1.465257,333
114,1.465257,407
115,1.465257,427
116,1.465257,423
117,1.465257,419
118,1.465257,429
119,1.465257,497
120,1.465257,457
121,1.465257,439
122,1.465257,431
123,1.465257,437
124,1.465257,435
125,1.465257,421
126,1.465257,415
127,1.465257,411
128,1.465257,389
129,1.465257,399
130,1.465257,405
