generation,best_fitness,median_tree_size
0,0.991671,63
1,0.991671,45
2,0.991671,11
3,0.898622,7
4,0.829332,7
5,0.563996,7
6,0.563996,11
7,0.563996,15
8,0.563996,13
9,0.563996,11
10,0.563996,11
11,0.563996,13
12,0.563996,17
13,0.48441,17
14,0.48441,13
15,0.48441,11
16,0.463148,11
17,0.389804,11
18,0.389804,11
19,0.389804,13
20,0.389804,13
21,0.389804,13
22,0.389804,11
23,0.389804,15
24,0.389804,15
25,0.389804,13
26,0.389804,17
27,0.389804,15
28,0.389804,17
29,0.389804,23
30,0.386248,27
31,0.353957,21
32,0.353957,23
33,0.353957,23
34,0.337372,27
35,0.337372,27
36,0.324711,25
37,0.324711,25
38,0.318527,23
39,0.29444,25
40,0.29444,25
41,0.29444,27
42,0.274442,35
43,0.269001,45
44,0.265742,45
45,0.265742,51
46,0.265742,51
47,0.265742,55
48,0.265742,55
49,0.253918,55
50,0.253918,57
51,0.25301,65
52,0.252318,117
53,0.251388,119
54,0.251344,121
55,0.251344,121
56,0.249406,121
57,0.245861,127
58,0.245861,125
59,0.245826,231
60,0.245804,241
61,0.245622,245
62,0.245622,249
63,0.245622,243
64,0.244813,189
65,0.244792,221
66,0.244792,263
67,0.244792,441
68,0.244487,473
69,0.244487,351
70,0.244346,193
71,0.244346,191
72,0.244065,195
73,0.242753,185
74,0.242753,177
75,0.242621,177
76,0.242621,179
77,0.242621,179
78,0.242621,179
79,0.242621,247
80,0.242621,185
81,0.242621,209
82,0.242621,189
83,0.242621,201
84,0.242489,287
85,0.242035,311
86,0.240843,321
87,0.240843,345
88,0.240843,337
89,0.238756,403
90,0.238756,471
91,0.238756,567
92,0.238756,473
93,0.237843,459
94,0.237102,379
95,0.237102,379
96,0.228427,509
97,0.227442,495
98,0.227442,443
99,0.226808,499
100,0.226808,541
101,0.223817,543
102,0.223817,545
103,0.223817,497
104,0.223817,231
105,0.223817,227
106,0.223735,275
107,0.223735,289
108,0.223735,265
109,0.223735,263
110,0.222182,399
111,0.222182,417
112,0.222182,265
113,0.222182,265
114,0.222182,261
115,0.222182,259
116,0.222182,257
117,0.222182,257
118,0.222182,303
119,0.222182,345
120,0.222182,313
121,0.222182,307
122,0.222182,415
123,0.222182,357
124,0.222182,339
125,0.222182,397
126,0.222182,419
127,0.222182,423
128,0.222182,415
129,0.222182,425
130,0.222182,429
131,0.222182,437
132,0.222182,437
133,0.221518,437
134,0.221518,477
135,0.220754,491
136,0.220754,501
137,0.219862,513
138,0.219798,785
139,0.219789,785
140,0.219789,807
141,0.219789,783
142,0.219667,689
143,0.219667,783
144,0.219667,881
145,0.219667,985
146,0.219667,947
147,0.219667,1213
148,0.219667,1649
149,0.219667,1643
150,0.219667,1223
151,0.219667,1105
152,0.219667,1105
153,0.218686,1109
154,0.218686,1109
155,0.218686,1157
156,0.21806,1477
157,0.21806,1447
158,0.21806,1521
159,0.21806,1449
160,0.21806,1423
161,0.21806,1419
162,0.21806,1431
163,0.21806,1425
164,0.21806,1423
165,0.21806,1415
166,0.21806,1397
167,0.21806,1375
168,0.21806,1361
