generation,best_fitness,median_tree_size
0,4.994499,63
1,4.922077,45
2,4.922077,41
3,4.831459,63
4,4.831459,245
5,4.831459,55
6,4.831459,55
7,4.20626,45
8,4.20626,35
9,3.714568,33
10,3.714568,33
11,3.714568,33
12,3.328622,33
13,2.682014,29
14,2.682014,29
15,2.682014,33
16,2.682014,33
17,2.597494,37
18,2.597494,37
19,2.082927,39
20,2.082927,39
21,2.082927,37
22,2.082927,33
23,2.082927,33
24,2.082927,33
25,2.082927,33
26,2.082927,33
27,2.082927,33
28,2.082927,33
29,2.082927,33
30,2.082927,33
31,2.049121,35
32,2.049121,35
33,2.049121,35
34,2.049121,35
35,2.049121,35
36,2.049121,35
37,2.049121,35
38,2.049121,37
39,2.049121,39
40,2.049121,39
41,2.049121,33
42,2.049121,33
43,2.049121,33
44,2.049121,33
45,2.049121,33
46,2.049121,33
47,2.049121,35
48,1.891655,33
49,1.891655,33
50,1.891655,33
51,1.891655,35
52,1.891655,39
53,1.891655,39
54,1.891655,39
55,1.891655,39
56,1.891655,39
57,1.891655,39
58,1.891655,39
59,1.891655,39
60,1.891655,39
61,1.891655,39
62,1.891655,39
63,1.891655,39
64,1.891655,39
65,1.891655,39
66,1.891655,39
67,1.891655,39
68,1.891655,35
69,1.891655,33
70,1.891655,33
71,1.891655,39
72,1.891655,35
73,1.891655,33
74,1.891655,39
75,1.891655,33
76,1.891655,33
77,1.891655,33
78,1.891655,33
79,1.891655,35
80,1.891655,37
81,1.891655,37
82,1.891655,39
83,1.891655,37
84,1.891655,33
85,1.891655,35
86,1.891655,33
87,1.891655,33
88,1.891655,33
89,1.891655,33
90,1.891655,33
91,1.891655,33
92,1.891655,33
93,1.891655,33
94,1.891655,33
95,1.891655,33
96,1.890088,33
97,1.890088,33
98,1.890088,33
99,1.890088,33
100,1.890088,33
101,1.890088,33
102,1.890088,39
103,1.890088,43
104,1.88585,43
105,1.88585,43
106,1.88585,43
107,1.88585,45
108,1.88585,45
109,1.88585,45
110,1.88585,45
111,1.88585,45
112,1.88585,45
113,1.88585,45
114,1.88585,45
115,1.88585,45
116,1.88585,45
117,1.88585,45
118,1.88585,45
119,1.88585,45
120,1.88585,45
121,1.88585,45
122,1.88585,45
123,1.88585,45
124,1.88585,45
125,1.88585,45
126,1.88585,45
127,1.88585,45
128,1.88585,45
129,1.88585,45
130,1.88585,45
131,1.88585,45
132,1.88585,45
133,1.88585,43
134,1.88585,45
135,1.88585,45
136,1.88585,45
137,1.88585,45
138,1.88585,45
139,1.88585,45
140,1.88585,45
141,1.88585,45
142,1.88585,45
143,1.88585,45
144,1.88585,45
145,1.88585,45
146,1.88585,45
147,1.88585,45
148,1.88585,45
149,1.88585,45
150,1.88585,45
151,1.88585,45
152,1.88585,45
153,1.88585,45
154,1.88585,45
155,1.88585,45
156,1.88585,45
157,1.88585,45
158,1.88585,45
159,1.88585,45
160,1.88585,45
161,1.88585,45
162,1.88585,45
163,1.88585,45
164,1.88585,45
165,1.88585,45
166,1.88585,45
167,1.88585,45
168,1.88585,45
169,1.88585,45
170,1.88585,45
171,1.88585,45
172,1.88585,45
173,1.88585,45
174,1.88585,45
175,1.88585,45
176,1.88585,47
177,1.88585,45
178,1.88585,45
179,1.88585,45
180,1.88585,45
181,1.88585,45
182,1.88585,45
183,1.88585,45
184,1.88585,45
185,1.88585,45
186,1.88585,45
187,1.88585,45
188,1.88585,45
189,1.88585,45
190,1.88585,45
191,1.88585,45
192,1.88585,45
193,1.88585,45
194,1.88585,45
195,1.88585,45
196,1.88585,45
197,1.88585,45
198,1.88585,45
199,1.88585,45
