generation,best_fitness,median_tree_size
0,0.471983,63
1,0.471983,33
2,0.447995,51
3,0.447995,165
4,0.447995,181
5,0.447995,51
6,0.447995,53
7,0.419216,57
8,0.419216,59
9,0.419208,59
10,0.396874,59
11,0.359807,51
12,0.359807,51
13,0.359807,51
14,0.359807,51
15,0.359807,55
16,0.359807,69
17,0.359807,73
18,0.359807,75
19,0.359807,75
20,0.359807,77
21,0.359807,77
22,0.359807,77
23,0.359807,77
24,0.359807,73
25,0.359807,71
26,0.359807,65
27,0.359807,67
28,0.359807,71
29,0.322043,69
30,0.322043,71
31,0.322043,71
32,0.322043,73
33,0.322043,71
34,0.322043,67
35,0.322043,67
36,0.275218,67
37,0.275218,67
38,0.275218,67
39,0.257704,67
40,0.257704,69
41,0.257704,69
42,0.256049,71
43,0.256049,73
44,0.153918,73
45,0.153918,73
46,0.153918,73
47,0.140916,81
48,0.140916,81
49,0.127986,83
50,0.121102,87
51,0.121102,91
52,0.118155,85
53,0.118155,97
54,0.112077,89
55,0.100427,89
56,0.100427,93
57,0.100427,95
58,0.100426,103
59,0.089865,109
60,0.065709,109
61,0.065709,109
62,0.065709,113
63,0.050622,111
64,0.050611,103
65,0.050611,103
66,0.050611,103
67,0.050611,111
68,0.048026,113
69,0.048026,115
70,0.04799,113
71,0.047756,113
72,0.047756,123
73,0.047756,123
74,0.047756,123
75,0.047756,123
76,0.047505,123
77,0.047505,123
78,0.047505,123
79,0.04652,123
80,0.04652,123
81,0.046408,123
82,0.046408,137
83,0.045916,137
84,0.045916,137
85,0.045916,135
86,0.045916,137
87,0.045916,137
88,0.045896,137
89,0.045818,137
90,0.043857,135
91,0.043857,135
92,0.030424,135
93,0.030424,135
94,0.030368,135
95,0.030368,135
96,0.030306,141
97,0.030306,141
98,0.030306,141
99,0.030248,141
100,0.030248,143
101,0.029535,143
102,0.029479,141
103,0.029479,141
104,0.029479,141
105,0.029309,141
106,0.02894,141
107,0.02894,139
108,0.028776,129
109,0.028776,127
110,0.028776,127
111,0.028776,135
112,0.028776,137
113,0.028776,137
114,0.028776,137
115,0.028776,137
116,0.028776,145
117,0.028776,145
118,0.028776,147
119,0.028776,151
120,0.028776,151
121,0.028776,151
122,0.028776,153
123,0.028776,153
124,0.028776,131
125,0.028776,129
126,0.028776,129
127,0.028776,129
128,0.028653,129
129,0.028653,129
130,0.028653,129
131,0.028653,129
132,0.02857,129
133,0.02857,129
134,0.02857,129
135,0.025791,129
136,0.025791,125
137,0.025791,129
138,0.025299,125
139,0.025299,123
140,0.025299,123
141,0.025299,123
142,0.025299,123
143,0.025299,123
144,0.025257,123
145,0.025196,123
146,0.025196,129
147,0.025196,129
148,0.025196,123
149,0.025196,123
150,0.025196,123
151,0.025196,123
152,0.025196,123
153,0.025196,129
154,0.02505,129
155,0.02505,129
156,0.02505,129
157,0.02505,129
158,0.02505,133
159,0.02505,133
160,0.02505,133
161,0.02505,131
162,0.02505,129
163,0.02505,133
164,0.02505,137
165,0.02505,137
166,0.02505,137
167,0.02505,137
168,0.02505,137
169,0.02505,137
170,0.02505,137
171,0.02505,137
172,0.02505,137
173,0.02505,137
174,0.02505,137
175,0.02505,137
176,0.02505,137
177,0.02505,137
178,0.02505,137
179,0.02505,137
180,0.02505,137
181,0.02505,137
182,0.024737,137
183,0.024737,137
184,0.024737,137
185,0.024737,137
186,0.024737,137
187,0.024737,139
188,0.024737,139
189,0.024737,137
190,0.024737,139
191,0.024737,141
192,0.024737,143
193,0.024737,143
194,0.024737,143
195,0.024737,143
196,0.024737,143
197,0.024737,143
198,0.024737,143
199,0.024737,143
