generation,best_fitness,median_tree_size
0,6.099653,23
1,6.099653,12
2,4.165413,18
3,4.165413,25
4,4.165413,37
5,4.165413,35
6,4.125623,48
7,4.125623,52
8,3.958745,56
9,3.958745,58
10,3.677012,60
11,3.317874,53
12,3.317874,52
13,3.317874,53
14,2.275496,54
15,2.21536,52
16,2.21536,52
17,1.642745,53
18,1.642745,53
19,1.642745,53
20,1.642745,56
21,1.604456,57
22,1.332585,58
23,1.074346,58
24,0.815299,58
25,0.815299,58
26,0.79307,58
27,0.79307,57
28,0.79307,57
29,0.79307,57
30,0.624222,58
31,0.605207,58
32,0.605207,60
33,0.605207,62
34,0.605207,64
35,0.605207,65
36,0.493323,66
37,0.493323,69
38,0.493323,70
39,0.493323,70
40,0.427916,69
41,0.424665,73
42,0.424665,77
43,0.424665,80
44,0.414654,88
45,0.412601,92
46,0.412601,92
47,0.412601,91
48,0.412601,91
49,0.412601,93
50,0.396514,94
51,0.396514,92
52,0.396514,92
53,0.396514,89
54,0.373952,88
55,0.372012,88
56,0.372012,88
57,0.372012,88
58,0.34915,87
59,0.34915,87
60,0.34915,88
61,0.34915,87
62,0.34915,88
63,0.34915,89
64,0.34915,89
65,0.34915,88
66,0.34915,89
67,0.34915,89
68,0.329153,90
69,0.329153,92
70,0.329153,93
71,0.329153,93
72,0.324834,93
73,0.324834,94
74,0.324834,93
75,0.318607,92
76,0.318607,92
77,0.318607,93
78,0.318607,92
79,0.315145,92
80,0.315145,92
81,0.315145,92
82,0.315145,92
83,0.315145,92
84,0.315145,92
85,0.30618,92
86,0.30618,92
87,0.30618,92
88,0.30618,93
89,0.30618,94
90,0.30618,97
91,0.305492,97
92,0.305492,98
93,0.297016,102
94,0.297016,102
95,0.296787,107
96,0.296787,109
97,0.296787,110
98,0.296787,110
99,0.296787,111
