generation,best_fitness,median_tree_size
0,5.941553,91
1,5.941553,45
2,5.941553,33
3,4.066413,37
4,4.066413,33
5,4.066413,35
6,4.066413,35
7,4.066413,37
8,3.903459,31
9,3.38043,29
10,3.20362,29
11,3.20362,29
12,3.165239,31
13,3.165239,33
14,3.165239,37
15,3.165239,41
16,3.164979,41
17,3.164911,41
18,3.162807,41
19,3.155772,41
20,3.155772,41
21,3.155348,47
22,3.155348,43
23,3.155348,47
24,3.155348,41
25,3.155348,43
26,3.155348,43
27,3.155348,41
28,3.155348,43
29,3.155348,43
30,3.155348,43
31,3.155348,43
32,3.155348,43
33,3.155348,43
34,3.155125,43
35,3.155125,45
36,3.155125,43
37,3.155125,45
38,3.155125,45
39,3.155125,45
40,3.155125,45
41,3.021496,47
42,2.10507,51
43,2.10507,45
44,2.023503,49
45,2.023503,61
46,2.023503,67
47,2.023503,67
48,2.023503,67
49,2.009924,65
50,2.009924,71
51,2.009924,71
52,2.009924,71
53,1.999042,69
54,1.998681,69
55,1.998681,69
56,1.998681,61
57,1.998681,53
58,1.998681,51
59,1.998681,47
60,1.991895,53
61,1.991895,55
62,1.991895,55
63,1.991895,55
64,1.991895,57
65,1.991895,51
66,1.991895,55
67,1.95843,51
68,1.95843,53
69,1.95843,59
70,1.95843,59
71,1.95843,59
72,1.95843,59
73,1.95843,59
74,1.95843,59
75,1.951219,59
76,1.951219,67
77,1.951219,65
78,1.951219,59
79,1.951219,63
80,1.951219,59
81,1.948477,59
82,1.948477,55
83,1.948477,55
84,1.948477,55
85,1.948477,55
86,1.948477,55
87,1.948477,55
88,1.932358,55
89,1.932358,57
90,1.932358,55
91,1.932358,57
92,1.926547,57
93,1.926547,57
94,1.926547,57
95,1.926547,57
96,1.926547,59
97,1.926547,57
98,1.926547,57
99,1.926547,59
