Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,6,3,0,0,CONVERGED,CONVERGED,((1.0 - 1.0) + exp(x)),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,FAIL,2,,0,200,CONVERGED,TIMEOUT,log(x),TIMEOUT
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.642740,3,1,0,0,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x1
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),0.048916,FAIL,98,,30,200,BUDGET EXHAUSTED,TIMEOUT,sin((sin((1.0 + x)) + tan((tan(cos(1.0)) * (sin((x + cos(1.0))) + ((x / ((sin(sin((1.0 + ((((tan(cos(1.0)) * (sin((x + x)) + ((1.0 / ((1.0 - x) + x)) * ((((x / x) + x) / (1.0 - cos(x))) * (1.0 - 1.0))))) + ((x / x) * ((x / (1.0 - cos(x))) * (cos((1.0 + x)) / (x - x))))) / x) + x)))) + tan(1.0)) + x)) * ((((1.0 / x) + x) / (1.0 - cos(x))) * (1.0 - 1.0)))))))),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,6.582903,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,200,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,114.018973,23,477,0,199,CONVERGED,BUDGET EXHAUSTED,((1.0 * x) - (x * (((1.0 - (x * (x - (x / x)))) + (x * 1.0)) - (x / x)))),exp(x) - log(-log(-1 + exp(exp(exp(exp(x))/(-log(E - log(x)) + exp(exp(exp(exp(x))/(-log(E - log(exp(x) - 1)) + exp(E)/(exp(x) - log(exp(x) - log(-1 + exp(E)*exp(-x)))))))/x))/x)/(E - log(x))) + exp(exp(-x)*exp(exp(exp(x))/(exp(exp(exp(exp(x))/(-log(exp(-1)*exp(exp(exp(exp(exp(x))/(exp(x) - log(exp(exp(E)/(-log(exp(exp(exp(x))) - log(-x + exp(exp(exp(x))/(exp(exp(exp(exp(x))/(E - log(-log(x) + exp(exp(exp(exp(exp(x))/(exp(x) - log(exp(exp(E)/(-log(exp(exp(exp(x))) - log(-x + exp(exp(exp(exp(exp(x))))/(-log(exp(-1)*exp(exp(exp(exp(exp(x))/(exp(x) - log(exp(exp(E)/(-log(exp(exp(exp(x))) - log(E - x)) + exp(E)*exp(-x))) - log(-log(-log(x) + exp(exp(exp(exp(exp(x))/(exp(x) - log(exp(exp(E)/(-log(exp(exp(exp(x))) - log(-x + exp(exp(-x)*exp(exp(x)))/x)) + exp(E)*exp(-x))))))))/x) + exp(exp(x))/(exp(x) - log(x)))))))) - log(x)) - log(exp(-1)*exp(exp(exp(exp(exp(x))/(exp(x) - log(exp(exp(E)/(-log(exp(exp(exp(x))) - log(E - x)) + exp(E)*exp(-x)))))))) - log(x)) + exp(exp(x))/(-log(x) + exp(exp(exp(E)))))))) + exp(E)*exp(-x))))))))/x)))) - log(exp(exp(exp(x))) - log(-x + exp(exp(exp(x))/(E - log(E - x))))))))) + exp(E)*exp(-x)))))))) - log(x)) + exp(exp(x))/(exp(exp(exp(x))) - log(exp(-1)*exp(exp(exp(exp(exp(x))/(-log(exp(-E)*exp(exp(E*exp(exp(exp(x))/(-log(-x + exp(x)) + exp(-x)*exp(exp(exp(x))/x)))*exp(-exp(x)))*exp(-exp(exp(exp(x))/(-log(-x + exp(x)) + exp(-x)*exp(exp(exp(x))/x)))*exp(-exp(x))*log(-x - exp(exp(exp(x))/(-log(-x + exp(x)) + exp(-x)*exp(exp(exp(x))/x)))*exp(-exp(x))*log(E - x) + E*exp(exp(exp(x))/(-log(-x + exp(x)) + exp(-x)*exp(exp(exp(x))/x)))*exp(-exp(x))))) - log(x)) + exp(exp(x))/(exp(x) - log(x)))))) - log(x)))))) - log(exp(exp(exp(x))) - log(-x + exp(exp(exp(x))/(E - log(E - x)))/(exp(exp(exp(x))) - log(-x + exp(exp(exp(x))/(E - log(E - x))))))))))/(exp(x) - log(exp(exp(E)/(-log(exp(exp(exp(x))) - log(E - x)) + exp(E)*exp(-x))))))
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
